full_name,name,neo,pha,epoch_cal,equinox,e,a,q,i,w,H,ma,ad,n,moid,t_jup,om,per,per_y,class,producer,first_obs,last_obs,diameter,albedo
"310867 (2003 GF28)",,N,N,20200531.0000000,J2000,.07381775658390759,5.193199492752071,4.809849156704426,3.495032570896907,338.3435467328541,14.0,186.1517432480983,5.576549828799716,.08328208030559479,3.81705,2.991,188.3952075924888,4322.658592088695,11.8347942288534,TJN,"Otto Matic",2002-02-14,2019-09-25,,
"310870 (2003 GD48)",,N,N,20200531.0000000,J2000,.06613599259284529,5.235163902053969,4.888931141005397,9.110472995613947,183.725352678935,13.7,111.3220816303253,5.581396663102542,.08228272182784825,3.87534,2.970,63.87329969618981,4375.159109991419,11.9785328131182,TJN,"Otto Matic",2002-02-22,2019-09-07,,
"310871 (2003 GG57)",,N,N,20200531.0000000,J2000,.02218444633696699,5.276997938336324,5.159930660753016,14.48997040385387,174.8290200091802,13.1,113.551076284163,5.394065215919631,.08130620434018175,4.14482,2.936,82.15005642348417,4427.706383805289,12.1223994080911,TJN,"Otto Matic",2003-04-11,2019-10-05,,
"310872 (2003 HF14)",,N,N,20200531.0000000,J2000,.0192236267627882,5.21108563774516,5.110909672416221,29.30051383903392,17.47967146766109,12.6,316.7719494126013,5.311261603074099,.0828536715610208,4.11861,2.744,22.36543215163246,4345.009620181575,11.8959880087107,TJN,"Otto Matic",1997-11-22,2016-04-26,14.741,0.068
"311044 (2004 BB103)",,Y,Y,20200531.0000000,J2000,.6220182339367296,1.907493997599827,.7209979499678701,55.86771737164,71.46187457038313,17.0,93.50146898910883,3.093990045231783,.374118602916197,.0343043,3.260,271.1172771950578,962.2616923987615,2.63452893196102,APO,"Otto Matic",2004-01-31,2020-02-16,,
"311066 (2004 DC)",,Y,Y,20200531.0000000,J2000,.3994957976182836,1.63378758842034,.9810963126455045,19.45116193227584,156.2511200385106,18.2,261.0805548599343,2.286478864195176,.4719659691275476,.00879862,4.154,74.94475952706782,762.7668593680129,2.088341846319,APO,"Otto Matic",2004-02-16,2019-10-24,,
"311321 (2005 NP1)",,Y,N,20200531.0000000,J2000,.296644885630991,1.827186206732456,1.285160763409782,34.7006627567641,307.5681860429032,18.6,38.1981375931101,2.36921165005513,.3990523399064886,.370045,3.778,275.0012285819157,902.137298792334,2.46991731359982,AMO,"Otto Matic",2005-07-03,2017-02-19,0.583,0.172
"311554 (2006 BQ147)",,Y,N,20200531.0000000,J2000,.4221661054620727,.8200675459804481,.4738628238780431,24.38401224689175,153.1866079946967,18.7,260.5216791609608,1.166272268082853,1.327179412592902,.0704457,7.001,146.785945392681,271.2519472379928,0.742647357256654,ATE,Giorgini,1992-02-01,2018-03-13,,
"311555 (2006 BA148)",,Y,N,20200531.0000000,J2000,.6140383549295136,1.630740371764665,.6294032365691467,15.76247486764452,26.07236410623161,18.4,51.90226948609471,2.632077506960183,.4732894669339981,.234885,4.041,327.5928179307885,760.6338723997068,2.08250204626888,APO,"Otto Matic",2006-01-31,2014-01-28,,
"311592 (2006 JC42)",,N,N,20200531.0000000,J2000,.04468045789751914,5.295080002497787,5.058493403382189,17.75533535733298,216.932006561229,13.1,247.8393924784197,5.531666601613384,.08089008366908833,4.09012,2.902,263.2067333015275,4450.483714081902,12.1847603397177,TJN,"Otto Matic",2006-05-09,2019-10-01,,
"311615 (2006 PP31)",,N,N,20200531.0000000,J2000,.03723589646604539,5.220402865989391,5.026016485360364,11.98498150820522,56.01788737523718,12.9,17.69647415965352,5.414789246618419,.08263195820669834,4.0366,2.955,304.0192291989249,4356.667902017812,11.9279066448126,TJN,"Otto Matic",2000-01-26,2019-11-02,12.983,0.079
"311925 (2007 BF72)",,Y,N,20200531.0000000,J2000,.2155160980858255,1.432767466558053,1.123983012701148,4.104040636383405,303.7518435628466,19.6,47.42358909968523,1.741551920414959,.5746990861798122,.134856,4.654,49.39592423858776,626.4147771541138,1.71503019070257,AMO,"Otto Matic",2002-04-02,2019-03-06,,
"311997 (2007 MW2)",,N,N,20200531.0000000,J2000,.07535196881653618,5.188713695753107,4.797733903152785,5.955424692401746,167.0505199250961,13.4,261.7751052789954,5.579693488353429,.08339010339002514,3.81324,2.984,268.0949709063784,4317.059043760126,11.8194635010544,TJN,"Otto Matic",2007-06-16,2019-09-03,,
"312001 (2007 PK2)",,N,N,20200531.0000000,J2000,.1205919906244215,5.181967350392584,4.557063592257983,17.96137832170088,347.7138303120918,13.1,223.6629698356379,5.806871108527186,.08355300334567903,3.57455,2.889,136.0564856335072,4308.64224605539,11.7964195648334,TJN,"Otto Matic",2001-01-02,2019-08-24,,
"312023 (2007 RT75)",,N,N,20200531.0000000,J2000,.02757727763843665,5.369077225402057,5.221012692094937,4.351785152152984,240.4348774271303,13.7,323.0835499019329,5.517141758709177,.07922360449957334,4.22946,2.994,154.7352576419701,4544.100237220824,12.4410684112822,TJN,"Otto Matic",1995-09-22,2019-09-25,,
"312070 (2007 TA19)",,Y,Y,20200531.0000000,J2000,.5094769223432341,.9540421987871595,.4679797155635055,22.62807542172318,58.04637362249859,19.4,283.9377412520567,1.440104682010813,1.057676114792835,.0191283,6.134,181.1979497237096,340.3688472916989,0.931879116472824,ATE,"Otto Matic",2007-10-09,2012-12-22,0.595,0.087
"312457 (2008 QH42)",,N,N,20200531.0000000,J2000,.09187108409042162,5.290919578376199,4.804837060875541,15.85077640640731,232.015153614483,12.8,315.0413741086383,5.777002095876856,.08098551222338203,3.8381,2.915,170.8655668275367,4445.23952638607,12.1704025363068,TJN,"Otto Matic",2001-02-20,2019-12-06,14.574,0.063
"312458 (2008 QS42)",,N,N,20200531.0000000,J2000,.0522359702600539,5.255686690579943,4.981150796914648,3.729643211138061,195.3205615622786,13.9,299.9764262980442,5.530222584245238,.08180123727226625,3.99466,2.993,229.1420873149019,4400.911428781698,12.0490388193886,TJN,"Otto Matic",2008-08-24,2019-09-26,,
"312459 (2008 QG44)",,N,N,20200531.0000000,J2000,.0889024638244006,5.213327121337988,4.749849495528471,24.06023434147858,232.6118864597718,12.6,10.28281185068446,5.676804747147505,.08280024257676205,3.79328,2.819,119.9027241055718,4347.813349293668,11.9036642006671,TJN,"Otto Matic",2002-03-19,2019-09-27,15.662,0.079
"312461 (2008 RK14)",,N,N,20200531.0000000,J2000,.02978911405301553,5.129629990134735,4.976822857308842,6.254768309332095,54.56240441108807,13.6,8.506980023579695,5.282437122960627,.08483499024768372,3.97605,2.987,302.3327156901984,4243.532049086659,11.6181575608122,TJN,"Otto Matic",2000-12-22,2019-09-26,13.519,0.038
"312462 (2008 RG17)",,N,N,20200531.0000000,J2000,.06102977154192592,5.151716637345581,4.837308547919641,5.684179133403486,129.558967356466,14.2,279.3167586888061,5.466124726771521,.08429001342073103,3.85763,2.987,324.2071967462966,4270.968592721311,11.6932747233985,TJN,"Otto Matic",2007-09-04,2019-09-26,,
"312463 (2008 RZ20)",,N,N,20200531.0000000,J2000,.0617762164978953,5.188150608299354,4.867646293097366,8.51200225416583,13.43766178969423,13.0,2.483081039598861,5.508654923501342,.08340367967141499,3.86394,2.974,344.2178791352607,4316.356321666982,11.8175395528186,TJN,"Otto Matic",1996-09-11,2019-10-04,,
"312464 (2008 RD46)",,N,N,20200531.0000000,J2000,.07944472784678008,5.21285621116126,4.798722268161157,4.153158261030983,243.3557969757417,13.9,326.6363909461813,5.626990154161364,.08281146263229169,3.8093,2.988,156.9944764732008,4347.224267714127,11.9020513832009,TJN,"Otto Matic",2006-06-22,2019-09-25,,
"312465 (2008 RJ109)",,N,N,20200531.0000000,J2000,.08587995333746737,5.193597551348312,4.747571635984935,3.164851271168134,225.9969233776319,13.9,323.1729254915394,5.639623466711691,.08327250586925292,3.75557,2.990,170.505602412642,4323.155599103022,11.8361549598988,TJN,"Otto Matic",1996-09-08,2019-09-04,,
"312466 (2008 RZ122)",,N,N,20200531.0000000,J2000,.05259314933861206,5.251044070167742,4.974875125201777,4.594408752724005,310.1383622608425,13.8,130.0143554398353,5.527213015133707,.08190974598559234,3.96687,2.991,278.5186985904067,4395.081387058908,12.0330770350689,TJN,"Otto Matic",2003-04-09,2019-09-26,,
"312467 (2008 SH50)",,N,N,20200531.0000000,J2000,.05938855556462645,5.175987542713918,4.868593118931638,5.424908083576617,93.33590180406831,13.9,274.5521085584896,5.483381966496198,.08369783807471874,3.89094,2.988,4.007779624093615,4301.18636611164,11.7760064780606,TJN,"Otto Matic",2002-03-21,2018-08-14,,
"312468 (2008 SY61)",,N,N,20200531.0000000,J2000,.05386101316577886,5.084333475817595,4.810486123537373,8.292537170356944,257.2517775241936,14.0,301.5418089974437,5.358180828097817,.08597120863016498,3.83187,2.977,149.2104195009978,4187.448399715596,11.4646088972364,TJN,"Otto Matic",2002-03-05,2019-07-29,,
"312469 (2008 SN83)",,N,N,20200531.0000000,J2000,.102561454700963,5.217172600419222,4.68209178909422,.6619365022466323,291.5327319221266,13.9,315.8750880656692,5.752253411744223,.08270871371283879,3.69177,2.989,114.6231552566655,4352.624818346287,11.9168372850001,TJN,"Otto Matic",2003-02-28,2019-09-23,,
"312471 (2008 ST153)",,N,N,20200531.0000000,J2000,.09630418406819682,5.236211043890764,4.731942011699982,11.10252985811597,36.22410212251475,12.9,317.1404252253324,5.740480076081545,.08225804061123923,3.74756,2.953,7.151566703037871,4376.47186007506,11.982126926968,TJN,"Otto Matic",2002-03-06,2019-09-25,14.680,0.075
"312472 (2008 SX216)",,N,N,20200531.0000000,J2000,.05601554923169805,5.239070103202795,4.945600713908521,7.725902016747603,174.2835877473001,14.1,265.4819657214215,5.532539492497068,.08219071515352708,3.96258,2.979,288.8273084219691,4380.056790204863,11.9919419307457,TJN,"Otto Matic",1996-10-08,2018-08-11,,
"312473 (2008 SX245)",,Y,N,20200531.0000000,J2000,.4583107984342076,1.992768411866915,1.079461129929721,11.82439980156655,292.8868679644602,18.4,344.847708933183,2.906075693804109,.3503634775267869,.186553,3.688,209.0202662451917,1027.504357877817,2.81315361499745,AMO,"Otto Matic",1998-06-23,2019-10-27,,
"312474 (2008 SP252)",,N,N,20200531.0000000,J2000,.07311584114127012,5.29047990808733,4.903662019566536,6.997982311900381,190.14803789095,13.1,345.8580451390093,5.677297796608124,.08099560799842,3.90378,2.980,181.3925551773493,4444.685445253064,12.1688855448407,TJN,"Otto Matic",2002-03-11,2019-12-06,13.779,0.059
"312475 (2008 SW275)",,N,N,20200531.0000000,J2000,.03962970638438486,5.358142412081349,5.145800801524846,5.08220148260418,240.9674908689619,14.2,333.8096278418442,5.570484022637853,.07946624563042053,4.15279,2.991,144.4660727142367,4530.225344661158,12.4030810257663,TJN,"Otto Matic",2001-05-20,2019-09-25,,
"312476 (2008 SJ277)",,N,N,20200531.0000000,J2000,.03683663159271813,5.306170394168753,5.110708950190571,24.15423636625756,15.9644339132044,13.2,320.0177556341154,5.501631838146936,.08063661448423827,4.11832,2.822,17.72104656935505,4464.473146629535,12.2230613186298,TJN,"Otto Matic",2002-03-05,2016-04-29,13.965,0.048
"312477 (2008 SD278)",,N,N,20200531.0000000,J2000,.06877750825636279,5.180977584963844,4.824642856337963,6.579874841202495,103.1399634689804,13.8,352.4002670862488,5.537312313589726,.08357694723145544,3.83304,2.982,269.7290412558722,4307.407866944782,11.7930400190138,TJN,"Otto Matic",1996-10-12,2019-10-02,,
"312478 (2008 SN293)",,N,N,20200531.0000000,J2000,.08926642163958125,5.246237002683202,4.777924198380511,9.403704427792563,264.9116566491348,13.3,328.9256996697892,5.714549806985894,.08202235122782542,3.80296,2.965,137.1795451415423,4389.047553636488,12.0165572994839,TJN,"Otto Matic",2002-04-15,2019-09-25,11.045,0.091
"312479 (2008 TX35)",,N,N,20200531.0000000,J2000,.06455789763174137,5.182696903716035,4.848112887549592,2.948100717762081,206.7406702008956,14.2,248.4042097845228,5.517280919882478,.0835353616929274,3.86384,2.993,278.9478268721835,4309.552178912511,11.7989108252225,TJN,"Otto Matic",2007-08-10,2019-09-26,,
"312480 (2008 TN49)",,N,N,20200531.0000000,J2000,.05751737373979236,5.181007615351495,4.883009663990613,12.32096797487105,176.2316951960577,13.3,348.8247657120804,5.479005566712377,.08357622058385902,3.88508,2.951,201.3533205618098,4307.445317400801,11.7931425527743,TJN,"Otto Matic",1995-07-05,2019-09-30,12.478,0.045
"312482 (2008 TE127)",,N,N,20200531.0000000,J2000,.03148577771110802,5.264087790552615,5.098343892527518,7.040416652203579,138.3538175614347,13.5,328.0948954887924,5.429831688577712,.08160549221495175,4.11091,2.984,262.4381922862918,4411.467785179792,12.0779405480624,TJN,"Otto Matic",2002-04-05,2019-10-02,12.282,0.051
"312483 (2008 TD174)",,N,N,20200531.0000000,J2000,.07230742688281486,5.135485453079397,4.764151714173099,3.188300567567058,322.6911099974743,13.9,327.4066814131284,5.506819191985695,.08468993876566006,3.77486,2.992,85.08341522638595,4250.800097944719,11.6380563940992,TJN,"Otto Matic",2000-01-05,2019-10-03,,
"312484 (2008 UL15)",,N,N,20200531.0000000,J2000,.06421761294108883,5.265438935567688,4.927305016038463,5.049398221993481,33.23725319572035,13.6,340.6551376628521,5.603572855096912,.08157408350003353,3.93134,2.988,348.4267102702327,4413.16634590019,12.0825909538677,TJN,"Otto Matic",2007-09-13,2019-09-06,,
"312486 (2008 UE190)",,N,N,20200531.0000000,J2000,.07083541698454753,5.279175609038864,4.905223003437944,5.207210342475085,268.5423503389242,13.7,305.3278126136519,5.653128214639785,.08125590106602369,3.92252,2.987,149.6216684952464,4430.447453994579,12.1299040492665,TJN,"Otto Matic",1995-07-27,2019-09-06,,
"312487 (2008 UZ235)",,N,N,20200531.0000000,J2000,.0348993284027038,5.250817284666193,5.067567287866034,5.615711902761005,178.5742495109465,13.3,310.6284110880608,5.434067281466352,.08191505262903258,4.08146,2.989,249.0243347479132,4394.796663689229,12.0322975049671,TJN,"Otto Matic",2001-02-22,2019-10-21,,
"312608 (2009 RU53)",,N,N,20200531.0000000,J2000,.0450146585118814,5.2396366112906,5.003776158507002,9.555168217172614,12.97957128272703,14.1,297.5491542743982,5.475497064074198,.08217738585712293,4.01578,2.970,42.80893138415184,4380.767242047723,11.9938870418829,TJN,"Otto Matic",2003-04-07,2019-07-06,,
"312609 (2009 RW55)",,N,N,20200531.0000000,J2000,.04799536508648994,5.275228604914678,5.022042082107102,5.104251342976958,10.81157536211679,13.4,276.0063220366663,5.528415127722253,.08134711342416195,4.03726,2.990,64.61286216672426,4425.479710913402,12.1163031099614,TJN,"Otto Matic",2002-03-12,2019-08-24,11.749,0.067
"312610 (2009 RA63)",,N,N,20200531.0000000,J2000,.07624826548857949,5.186237909738471,4.790796264709797,4.456065691732592,48.55920481783111,13.3,281.67005416739,5.581679554767145,.08344982317901141,3.80627,2.988,16.28041329503554,4313.969596169787,11.8110050545374,TJN,"Otto Matic",2002-02-08,2019-08-24,,
"312611 (2009 RY68)",,N,N,20200531.0000000,J2000,.07906838303742426,5.167553767203957,4.75896364657219,3.791147039987762,229.3747662049314,13.8,338.1739533655821,5.576143887835725,.0839028219251991,3.76181,2.989,147.0182922505102,4290.678093294008,11.7472363950555,TJN,"Otto Matic",1996-09-07,2017-06-20,,
"312612 (2009 SE74)",,N,N,20200531.0000000,J2000,.03538674762804605,5.137328780184071,4.9555354231574,6.800282890798014,70.89243060699822,13.7,206.2620665814551,5.319122137210742,.08464436140574945,3.97309,2.985,85.16217133214278,4253.08897156553,11.6443229885435,TJN,"Otto Matic",2002-02-22,2019-09-28,,
"312614 (2009 SQ120)",,N,N,20200531.0000000,J2000,.0856194070058091,5.250982268153296,4.801396280155992,12.41330495202671,244.9277920410948,13.3,252.8151786477444,5.7005682561506,.08191119205851959,3.84055,2.946,205.48234731,4395.003795608373,12.032864601255,TJN,"Otto Matic",2001-02-20,2019-08-21,,
"312615 (2009 SJ137)",,N,N,20200531.0000000,J2000,.1446941616864006,5.157548791196215,4.41128159249737,6.001553588345805,217.6550212662716,13.8,294.4288265349239,5.903815989895061,.08414708118287735,3.42911,2.968,219.4369148110615,4278.223260265081,11.7131369206436,TJN,"Otto Matic",2001-02-20,2019-08-21,,
"312616 (2009 SF141)",,N,N,20200531.0000000,J2000,.06899462393330894,5.126777299379652,4.773057227619129,3.894347443969659,84.07314572667241,14.1,277.7475366566433,5.480497371140177,.08490580714889734,3.79156,2.991,355.8710813212,4239.992670568178,11.6084672705494,TJN,"Otto Matic",2002-02-13,2019-08-22,,
"312617 (2009 SZ199)",,N,N,20200531.0000000,J2000,.06613360944365702,5.152628140373486,4.81186624332963,10.29023495608355,107.33383287,13.3,247.3874859454123,5.493390037417344,.08426764797854785,3.84626,2.964,2.389473793116112,4272.102148758748,11.6963782306879,TJN,"Otto Matic",2002-04-02,2019-09-25,,
"312618 (2009 SQ246)",,N,N,20200531.0000000,J2000,.1784174446607006,5.21227901806241,4.28231751480113,8.107693811235288,248.4451467682277,14.5,303.094020449761,6.14224052132369,.08282521847531353,3.30284,2.948,157.9087696893503,4346.502268597092,11.90007465735,TJN,"Otto Matic",2008-09-06,2019-08-05,,
"312619 (2009 SS246)",,N,N,20200531.0000000,J2000,.1375807097473909,5.243413492353636,4.522020942576577,14.38527422614888,258.8760649968546,13.6,276.7649379760974,5.964806042130696,.08208861210845327,3.57468,2.919,178.3822266051639,4385.504770434877,12.0068576877067,TJN,"Otto Matic",2000-11-30,2019-08-23,,
"312620 (2009 SA252)",,N,N,20200531.0000000,J2000,.09732161251777276,5.318407233909076,4.800811265878857,6.161368126620863,172.9965928669073,14.1,272.6830276709939,5.836003201939294,.08035847589369803,3.81611,2.979,262.3948334454335,4479.925682963735,12.2653680573956,TJN,"Otto Matic",1996-10-16,2019-09-03,,
"312621 (2009 SZ269)",,N,N,20200531.0000000,J2000,.07864206218518269,5.108027366048224,4.706321560283844,8.625489136220502,24.66550993378709,13.9,298.6680812562158,5.509733171812603,.08537372894944474,3.72014,2.972,31.91461075618499,4216.753847230675,11.5448428397828,TJN,"Otto Matic",1998-11-17,2019-08-22,,
"312622 (2009 SH313)",,N,N,20200531.0000000,J2000,.02955164743039205,5.259394286605175,5.103970520950001,8.202090511379829,310.7346701031595,13.5,340.527055850842,5.41481805226035,.08171475417101666,4.10842,2.979,49.42196430963214,4405.569149074037,12.0617909625573,TJN,"Otto Matic",2003-03-26,2019-07-02,,
"312623 (2009 SQ346)",,N,N,20200531.0000000,J2000,.1622529310046268,5.149000570591356,4.313560136268413,3.334395127117124,317.5160684556735,14.1,282.4135818672601,5.9844410049143,.08435671592584854,3.33072,2.970,126.9640786650106,4267.591454324137,11.6840286223796,TJN,"Otto Matic",2001-03-19,2019-09-04,,
"312624 (2009 SB355)",,N,N,20200531.0000000,J2000,.1425862844871977,5.186177676374998,4.446699870810239,5.707332960335284,156.3299502733915,13.9,296.0816498125057,5.925655481939758,.08345127698905404,3.46105,2.970,266.7076429382893,4313.894442229083,11.8107992942617,TJN,"Otto Matic",2007-06-21,2019-07-25,,
"312625 (2009 SK356)",,N,N,20200531.0000000,J2000,.08899710693102694,5.092886291146362,4.639634145305648,4.07689596338614,162.674122842297,14.1,294.9278196863354,5.546138436987076,.0857547340119492,3.65568,2.988,277.6170279636874,4198.018968257041,11.493549536638,TJN,"Otto Matic",2008-09-03,2019-09-26,,
